3.29942,-0.00137927,-0.032535
3.29942,0.00299879,0.075712
3.29942,0.000183292,-0.000346788
3.29942,0.023481,0.0388575
3.29942,0.535709,1.29402
3.29942,1.32704e-05,7.52051e-05
3.29942,-0.000215644,-0.0297976
3.29942,0.00273197,0.0749025
3.29942,-7.71233e-05,0.00010868
3.29942,0.023472,0.03927
3.29942,0.535709,1.29402
3.29942,1.32704e-05,7.52051e-05
3.29942,-0.000215644,-0.0297976
3.29942,0.00273197,0.0749025
3.29942,-7.71233e-05,0.00010868
3.29942,0.023472,0.03927
3.29942,0.535533,1.29169
3.29942,-4.11495e-06,2.37665e-05
3.29942,-0.00147961,-0.0329578
3.29942,0.00310996,0.0759835
3.29942,0.00027676,-0.000280846
3.29942,0.0234765,0.0386449
3.29942,0.535589,1.29065
3.29942,5.82655e-07,1.60206e-05
3.29942,-0.00156813,-0.0333308
3.29942,0.00320805,0.0762231
3.29942,0.000251517,-0.00038713
3.29942,0.0234726,0.0384574
3.29942,0.535589,1.29065
3.29942,5.82655e-07,1.60206e-05
3.29942,-0.00156813,-0.0333308
3.29942,0.00320805,0.0762231
3.29942,0.000251517,-0.00038713
3.29942,0.0234726,0.0384574
3.29942,0.535589,1.29065
3.29942,5.82655e-07,1.60206e-05
3.29942,-0.00156813,-0.0333308
3.29942,0.00320805,0.0762231
3.29942,0.000251517,-0.00038713
3.29942,0.0234726,0.0384574
3.76327,0.515734,1.12899
3.76327,6.20107e-06,-4.0796e-05
3.76327,-0.0100286,-0.0664119
3.76327,0.00837965,0.120674
3.76327,0.000289844,0.00022321
3.76327,0.0218857,0.0418259
3.76327,0.515734,1.12899
3.76327,6.20107e-06,-4.0796e-05
3.76327,-0.0100286,-0.0664119
3.76327,0.00837965,0.120674
3.76327,0.000289844,0.00022321
3.76327,0.0218857,0.0418259
3.76327,0.515734,1.12899
3.76327,6.20107e-06,-4.0796e-05
3.76327,-0.0100286,-0.0664119
3.76327,0.00837965,0.120674
3.76327,0.000289844,0.00022321
3.76327,0.0218857,0.0418259
3.76327,0.515734,1.12899
3.76327,6.20107e-06,-4.0796e-05
3.76327,-0.0100286,-0.0664119
3.76327,0.00837965,0.120674
3.76327,0.000289844,0.00022321
3.76327,0.0218857,0.0418259
3.29942,0.535589,1.29065
3.29942,5.82655e-07,1.60206e-05
3.29942,-0.00156813,-0.0333308
3.29942,0.00320805,0.0762231
3.29942,0.000251517,-0.00038713
3.29942,0.0234726,0.0384574
2.26939,0.723922,1.77664
2.26939,-9.07902e-06,-1.80807e-05
2.26939,1.20923e-11,-5.23376e-12
2.26939,-1.53634e-12,-3.00201e-12
2.26939,-2.38962e-05,-3.04352e-05
2.26939,0.0408038,0.0578683
2.26939,0.723922,1.77664
2.26939,-9.07902e-06,-1.80807e-05
2.26939,1.20923e-11,-5.23376e-12
2.26939,-1.53634e-12,-3.00201e-12
2.26939,-2.38962e-05,-3.04352e-05
2.26939,0.0408038,0.0578683
3.29942,0.535589,1.29065
3.29942,5.82655e-07,1.60206e-05
3.29942,-0.00156813,-0.0333308
3.29942,0.00320805,0.0762231
3.29942,0.000251517,-0.00038713
3.29942,0.0234726,0.0384574
2.26939,0.723922,1.77664
2.26939,-9.25969e-06,-1.84405e-05
2.26939,1.20923e-11,-5.23376e-12
2.26939,-1.53634e-12,-3.00201e-12
2.26939,-2.43717e-05,-3.10409e-05
2.26939,0.0408038,0.0578683
2.26939,0.723922,1.77664
2.26939,-9.25969e-06,-1.84405e-05
2.26939,1.20923e-11,-5.23376e-12
2.26939,-1.53634e-12,-3.00201e-12
2.26939,-2.43717e-05,-3.10409e-05
2.26939,0.0408038,0.0578683
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,0.723922,1.77664
2.26939,-9.25969e-06,-1.84405e-05
2.26939,1.20923e-11,-5.23376e-12
2.26939,-1.53634e-12,-3.00201e-12
2.26939,-2.43717e-05,-3.10409e-05
2.26939,0.0408038,0.0578683
2.26939,-2.48924,1.46876
2.26939,2.11611e-05,-3.51487e-06
2.26939,-2.9889e-10,2.17508e-09
2.26939,-1.30384e-10,1.27918e-09
2.26939,-4.18095e-05,0.000330707
2.26939,-0.216129,0.276591
2.26939,0.723922,1.77664
2.26939,-9.25969e-06,-1.84405e-05
2.26939,1.20923e-11,-5.23376e-12
2.26939,-1.53634e-12,-3.00201e-12
2.26939,-2.43717e-05,-3.10409e-05
2.26939,0.0408038,0.0578683
3.29942,0.535589,1.29065
3.29942,5.9425e-07,1.63394e-05
3.29942,-0.00156813,-0.0333308
3.29942,0.00320805,0.0762231
3.29942,0.000256523,-0.000394834
3.29942,0.0234726,0.0384574
3.29942,0.535589,1.29065
3.29942,5.9425e-07,1.63394e-05
3.29942,-0.0448494,0.190128
3.29942,0.00320805,0.0762231
3.29942,0.000256523,-0.000394834
3.29942,0.0207,0.0403063
2.26939,0.723922,1.77664
2.26939,-9.25969e-06,-1.84405e-05
2.26939,1.20923e-11,-5.23376e-12
2.26939,-1.53634e-12,-3.00201e-12
2.26939,-2.43717e-05,-3.10409e-05
2.26939,0.0408038,0.0578683
2.26939,0.723922,1.77664
2.26939,-9.25969e-06,-1.84405e-05
2.26939,1.20923e-11,-5.23376e-12
2.26939,-1.53634e-12,-3.00201e-12
2.26939,-2.43717e-05,-3.10409e-05
2.26939,0.0408038,0.0578683
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,-2.80881,-0.112594
2.26939,-8.52061e-06,0.000137725
2.26939,-0.000157208,3.28245e-05
2.26939,0.723922,1.77664
2.26939,-9.25969e-06,-1.84405e-05
2.26939,1.20923e-11,-5.23376e-12
2.26939,-1.53634e-12,-3.00201e-12
2.26939,-2.43717e-05,-3.10409e-05
2.26939,0.0408038,0.0578683
2.26939,0.712417,1.76614
2.26939,-1.76301e-05,-7.38334e-06
2.26939,2.09466e-11,4.66721e-11
2.26939,3.11029e-13,2.75571e-11
2.26939,5.68091e-05,-3.81266e-05
2.26939,0.0405816,0.057753
2.26939,nan,nan
2.26939,nan,nan
2.26939,nan,nan
2.26939,0.723922,1.77664
2.26939,-9.25969e-06,-1.84405e-05
2.26939,1.20923e-11,-5.23376e-12
2.26939,-1.53634e-12,-3.00201e-12
2.26939,-2.43717e-05,-3.10409e-05
2.26939,0.0408038,0.0578683
2.26939,0.723922,1.77664
2.26939,-9.25969e-06,-1.84405e-05
2.26939,1.20923e-11,-5.23376e-12
2.26939,-1.53634e-12,-3.00201e-12
2.26939,-2.43717e-05,-3.10409e-05
2.26939,0.0408038,0.0578683
